,Time,Device_id,Gps_module_status,Use_time_gms,Enable_status,Enable_time,TTFF,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,Gps_signal_status,Signal_time,Total_time
1748,4/21/18 8:58,GBE5-YUY-W4M,Detect OK!,1437.604,OK,0.61,29,40,30,40,35,41,42,33,42,PASS,32.15,0:01:13
1749,4/21/18 1:32,GZDB-KS7-GVR,Detect OK!,5435.496,OK,0.6,42,39,39,39,39,41,41,41,41,PASS,95.6,0:02:15
1750,4/20/18 23:30,GGPS-8KG-U7J,Detect OK!,1828.153,OK,3.58,45,44,44,44,44,0,0,0,0,PASS,50.56,0:01:33
1751,4/21/18 3:19,GNNU-HUB-F4C,Detect OK!,3843.209,OK,0.6,39,40,40,40,40,40,40,40,40,PASS,42.42,0:01:22
1752,4/21/18 3:14,G796-UDY-JH7,Detect OK!,3555.81,OK,3.56,29,42,42,42,42,40,40,40,40,PASS,32.85,0:01:15
1753,4/21/18 8:42,GE5W-6DU-DD5,Detect OK!,459.229,OK,0.61,36,47,47,47,47,0,0,0,0,PASS,94.95,0:02:12
1754,4/21/18 4:01,GJU6-7GH-H23,Detect OK!,252.091,OK,3.57,34,44,44,44,44,45,45,45,45,PASS,36.83,0:01:19
1755,4/15/18 8:47,GT89-3EM-4Y2,Detect OK!,725.289,OK,0.61,34,46,46,46,46,45,45,45,29,PASS,81.26,0:01:57
1756,4/14/18 23:35,GXC5-5PF-YCK,Detect OK!,2144.908,OK,0.61,39,28,44,45,45,28,43,43,43,PASS,40.62,0:01:18
1757,4/15/18 1:54,GSGF-YBG-4CU,Detect OK!,448.71,OK,0.61,29,42,41,41,31,40,29,41,28,PASS,49.4,0:01:26
1758,4/21/18 4:03,GD6A-8CK-53C,Detect OK!,348.027,OK,0.61,35,45,45,45,46,45,45,45,45,PASS,37.87,0:01:17
1759,4/21/18 8:36,GZRF-XPW-AE4,Detect OK!,112.888,OK,0.61,25,46,46,46,46,0,0,0,0,PASS,84.7,0:02:00
1760,4/15/18 9:03,G3GS-X39-PTX,Detect OK!,1775.804,OK,3.58,33,48,47,47,48,48,48,48,47,PASS,36.19,0:01:14
1761,4/21/18 2:10,GX7M-M2J-CUV,Detect OK!,7719.377,OK,3.57,33,40,40,40,40,39,39,39,38,PASS,92.911,0:02:14
1762,4/20/18 23:50,GFMC-VN9-VCC,Detect OK!,915.681,OK,3.57,36,39,39,39,39,40,40,32,40,PASS,94.66,0:02:14
1763,4/21/18 1:01,GAC4-CFV-5WF,Detect OK!,3546.251,OK,0.6,52,40,40,40,40,41,40,40,41,PASS,120.35,0:02:36
1764,4/21/18 8:39,GFZ8-M88-FEF,Detect OK!,14.56,OK,0.6,37,43,43,43,43,43,43,43,43,PASS,39.22,0:01:17
1765,4/21/18 3:01,GTJ9-72S-TE5,Detect OK!,2790.357,OK,3.57,39,39,40,40,40,40,39,40,40,PASS,42.291,0:01:24
1766,4/15/18 3:21,GNXC-FG2-2ZN,Detect OK!,5710.499,OK,0.61,35,44,44,44,44,43,43,43,42,PASS,36.32,0:01:14
1767,4/21/18 1:33,GM7M-4AR-ZHK,Detect OK!,1338.845,OK,3.58,34,45,45,45,45,45,45,45,44,PASS,37.95,0:01:19
1768,4/21/18 2:45,GFZE-D2N-NRT,Detect OK!,5673.13,OK,0.61,33,44,44,44,44,46,46,46,44,PASS,35.95,0:01:21
1769,4/20/18 23:31,GZHD-MKC-SPF,Detect OK!,2109.226,OK,3.57,40,40,40,40,40,40,40,40,40,PASS,42,0:01:21
1770,4/21/18 13:40,GPEV-5UY-4XT,Detect OK!,125.576,OK,0.6,36,42,42,42,42,42,42,42,42,PASS,39.88,0:01:19
1771,4/21/18 9:10,GSKA-H7F-MDR,Detect OK!,1372.901,OK,3.58,26,46,45,46,46,45,46,45,46,PASS,29.651,0:01:14
1772,4/21/18 9:04,GR8F-BRB-KRW,Detect OK!,1476.614,OK,0.6,36,42,42,41,42,42,42,43,43,PASS,38.19,0:01:16
1773,4/21/18 2:00,GWJW-5SG-EZR,Detect OK!,7179.64,OK,0.6,35,40,40,27,40,41,41,41,41,PASS,42.31,0:01:20
1774,4/21/18 9:12,GMJA-K38-SZ5,Detect OK!,2238.05,OK,3.58,34,41,41,41,41,29,42,42,42,PASS,69.29,0:01:53
1775,4/21/18 4:40,G6UW-6TH-EEJ,Detect OK!,2941.85,OK,3.56,34,41,41,42,41,40,40,29,40,PASS,95.21,0:02:16
1776,4/21/18 1:42,GX7Z-B6N-GBK,Detect OK!,6112.13,OK,0.6,35,42,42,42,42,38,39,38,41,PASS,37.07,0:01:16
1777,4/15/18 1:25,GJPB-VVF-UJZ,Detect OK!,8717.153,OK,3.57,37,43,42,42,42,42,28,42,42,PASS,37.4,0:01:15
1778,4/21/18 4:38,GSX2-X6A-8HC,Detect OK!,2793.027,OK,0.6,34,39,39,39,39,40,40,29,40,PASS,95.591,0:02:15
1779,4/21/18 4:26,G53J-P58-MVK,Detect OK!,2087.431,OK,3.56,24,41,41,41,41,39,39,39,39,PASS,83.611,0:02:05
1780,4/15/18 2:11,G635-US6-UA8,Detect OK!,1484.231,OK,3.57,34,42,43,43,42,40,29,41,28,PASS,37.48,0:01:18
1781,4/20/18 23:41,GMTU-Y5S-38B,Detect OK!,2496.788,OK,0.61,34,43,43,43,43,0,0,0,0,PASS,37.9,0:01:17
1782,4/21/18 3:48,G4DP-U72-D74,Detect OK!,5573.083,OK,3.57,24,40,40,40,40,40,40,40,40,PASS,85.001,0:02:06
1783,4/15/18 4:34,G2JF-6CN-8XJ,Detect OK!,75.452,OK,3.57,28,41,40,41,41,41,28,41,41,PASS,54.36,0:01:35
1784,4/20/18 22:41,GBXT-HMX-C3Z,Detect OK!,680.897,OK,3.57,38,44,44,44,44,0,0,0,0,PASS,40.76,0:01:21
1785,4/14/18 15:18,GVGG-P3N-S8H,Detect OK!,2143.789,OK,0.61,36,44,44,44,44,46,46,47,46,PASS,40.25,0:01:13
1786,4/20/18 16:55,GG95-8CE-W8M,Detect OK!,570.095,OK,3.58,26,44,44,44,44,41,41,41,41,PASS,93.9,0:02:15
1787,4/20/18 16:38,GDJK-B45-V6F,Detect OK!,2158.762,OK,3.57,34,42,42,42,42,43,42,43,41,PASS,38.01,0:01:22
1788,4/20/18 21:11,GHRT-RF9-E9K,Detect OK!,10.912,OK,3.56,33,43,43,43,43,0,0,0,0,PASS,36.4,0:00:59
1789,4/20/18 15:19,GBYZ-56H-47C,Detect OK!,1617.011,OK,3.58,23,47,47,47,47,47,47,47,47,PASS,41.27,0:01:24
1790,4/14/18 16:56,GRAU-NJF-V22,Detect OK!,1042.215,OK,3.58,29,47,47,47,47,47,47,47,46,PASS,31.78,0:01:14
1791,4/20/18 15:24,G7PJ-GUB-EGE,Detect OK!,1962.445,OK,0.61,35,46,46,46,46,46,45,46,45,PASS,36.36,0:01:17
1792,4/20/18 17:09,G636-WWS-TKD,Detect OK!,1.73,OK,3.59,29,36,36,37,36,29,36,36,36,PASS,29.77,0:00:50
1793,4/14/18 21:58,G3A2-ECG-96P,Detect OK!,2778.519,OK,0.61,36,44,44,44,44,46,46,46,44,PASS,36.391,0:01:13
1794,4/14/18 15:21,GXS4-HXS-7WB,Detect OK!,2332.862,OK,3.58,30,46,46,46,46,47,46,47,46,PASS,33.45,0:01:14
1795,4/14/18 22:23,GRNH-PSU-PMC,Detect OK!,4273.638,OK,3.57,36,45,45,45,45,42,31,30,42,PASS,38.33,0:01:18
1796,4/14/18 17:08,G6HG-2Y3-RS3,Detect OK!,108.379,OK,3.58,30,48,48,48,48,0,0,0,0,PASS,32.08,0:01:14
1797,4/14/18 21:30,GB8C-588-Z8F,Detect OK!,1121.943,OK,0.61,24,46,46,45,46,46,46,46,44,PASS,27.84,0:01:01
1798,4/20/18 16:05,GZJF-GJE-SPG,Detect OK!,188.894,OK,3.54,35,41,42,42,41,41,41,41,41,PASS,36.3,0:01:19
1799,4/20/18 15:29,GE92-UAS-KYA,Detect OK!,745.435,OK,3.58,32,29,29,29,41,41,42,41,41,PASS,92.4,0:02:10
1800,4/14/18 21:28,G6BK-4KM-U25,Detect OK!,978.161,OK,0.61,34,43,43,43,43,44,44,44,44,PASS,67.2,0:01:42
1801,4/20/18 16:32,GM7R-S43-ECD,Detect OK!,1678.371,OK,3.58,27,29,29,30,40,40,28,35,40,PASS,40.43,0:01:25
1802,4/20/18 17:16,GSAH-FH4-3G8,Detect OK!,4389.874,OK,3.57,38,42,41,41,41,41,41,41,41,PASS,93.93,0:02:17
1803,4/14/18 21:25,GEA3-G3N-33H,Detect OK!,845.495,OK,0.61,29,43,43,43,43,43,43,43,0,PASS,32.91,0:01:07
1804,4/14/18 21:18,GZ9G-5X2-YT2,Detect OK!,409.939,OK,0.61,34,43,43,44,43,0,0,0,0,PASS,36.37,0:01:10
1805,5/2/18 17:53,GRJB-DEU-E8K,Detect OK!,1.652,OK,3.56,47,0,43,43,44,43,43,43,43,PASS,54.377,0:01:15
1806,4/20/18 16:11,GZJP-JS3-D23,Detect OK!,589.591,OK,3.57,29,44,44,44,44,43,43,43,43,PASS,32.53,0:01:16
1807,4/20/18 21:20,GU8J-FJR-HHW,Detect OK!,532.642,OK,0.61,34,45,44,44,45,44,45,45,0,PASS,36.56,0:01:13
1808,4/14/18 16:11,G9UG-TEE-ZD9,Detect OK!,497.849,OK,0.61,32,48,47,47,47,47,47,47,0,PASS,34.69,0:01:09
1809,4/20/18 21:22,GKHN-JFG-6KM,Detect OK!,2673.784,OK,3.57,41,35,35,35,35,36,37,36,37,PASS,44.84,0:01:23
1810,4/26/18 16:55,GCU2-M4D-VH5,Detect OK!,1.722,OK,0.61,34,43,43,43,43,43,43,43,0,PASS,39.11,0:00:57
1811,4/20/18 17:12,G9JE-UA4-557,Detect OK!,1.71,OK,0.62,0,36,29,29,29,36,37,37,37,PASS,1.62,0:00:18
1812,4/14/18 16:55,GKKC-PJU-VYH,Detect OK!,961.561,OK,0.61,23,47,47,28,47,47,47,47,46,PASS,26.43,0:01:05
1813,4/14/18 21:56,G352-7RU-TDB,Detect OK!,2676.498,OK,0.61,28,45,44,45,45,46,46,46,44,PASS,31.89,0:01:06
1814,4/20/18 15:20,GMN7-F6R-CPG,Detect OK!,276.981,OK,0.61,24,43,43,42,42,41,42,42,42,PASS,27.27,0:01:00
1815,4/14/18 22:21,GCGY-E4F-YWJ,Detect OK!,4146.518,OK,3.58,24,43,43,43,43,42,31,30,42,PASS,65.48,0:01:45
1816,4/20/18 22:47,GXX9-FM7-5G9,Detect OK!,5839.519,OK,0.6,39,40,40,40,40,40,30,40,41,PASS,39.41,0:01:14
1817,4/20/18 16:17,GRFZ-NYC-DEU,Detect OK!,780.682,OK,0.61,31,40,40,40,40,41,42,42,42,PASS,32.55,0:01:11
1818,5/2/18 17:13,GNG5-7AB-RP2,Detect OK!,1.65,OK,0.6,3,40,40,40,41,0,0,0,0,PASS,9.11,0:00:26
1819,5/2/18 17:51,GFHU-H5D-BSN,Detect OK!,1.748,OK,0.61,2,45,45,45,45,0,0,0,0,PASS,6.17,0:00:26
44,4/20/18 21:28,GDAC-9A7-CU6,Detect OK!,1033.341,OK,0.61,25,45,45,45,45,44,44,44,0,PASS,38.43,0:01:16
1821,4/20/18 16:16,G5JE-7EN-HTX,Detect OK!,692.66,OK,3.58,24,42,42,42,42,41,42,42,42,PASS,32.57,0:01:15
1822,4/20/18 17:10,G48S-9JW-BHU,Detect OK!,4091.225,OK,0.6,33,43,43,43,43,43,43,43,42,PASS,36.95,0:01:17
1823,4/14/18 14:56,GVRP-6X5-WZY,Detect OK!,799.782,OK,0.61,34,47,47,47,47,42,42,41,30,PASS,95.22,0:02:13
1824,4/20/18 16:13,GHAP-9YU-PG9,Detect OK!,4872.133,OK,0.61,40,47,47,47,48,47,47,47,45,PASS,43.18,0:01:23
1825,4/20/18 22:26,G7YR-MZN-HY8,Detect OK!,4599.877,OK,3.57,42,40,40,40,40,41,40,41,41,PASS,43.58,0:01:22
1826,4/14/18 14:39,GH99-ZH7-7HW,Detect OK!,723.167,OK,3.57,34,42,42,42,42,43,43,43,43,PASS,55.462,0:01:31
1827,4/20/18 16:24,GA9X-CZC-UNZ,Detect OK!,1168.919,OK,0.61,69,28,41,32,40,40,41,40,40,PASS,71.29,0:01:50
1828,4/20/18 16:06,GJYT-SKY-N8D,Detect OK!,288.569,OK,3.55,20,41,41,41,41,41,41,41,41,PASS,20.74,0:01:03
1829,4/14/18 14:33,GSYK-8EE-73K,Detect OK!,415.9,OK,3.59,27,41,41,41,41,42,42,41,42,PASS,29.26,0:00:50
1830,4/14/18 16:52,G7JZ-2M8-247,Detect OK!,775.854,OK,3.58,27,48,47,48,48,47,48,47,46,PASS,29.14,0:01:11
1831,4/14/18 22:00,G6XD-G3W-3HY,Detect OK!,2917.763,OK,3.57,23,44,44,44,44,46,46,46,44,PASS,24.35,0:01:03
1832,4/20/18 15:40,GC4Z-V7T-MXG,Detect OK!,234.654,OK,3.57,35,43,43,43,43,43,43,43,29,PASS,37.47,0:01:20
1833,4/20/18 22:29,GD8U-VKP-Y4V,Detect OK!,6.328,OK,3.58,34,44,44,44,44,0,0,0,0,PASS,37.86,0:00:59
1834,4/14/18 14:36,GG67-RX3-NGK,Detect OK!,575.06,OK,0.61,31,43,43,43,43,43,43,43,43,PASS,34.1,0:01:10
1835,4/20/18 16:51,GXGR-U7A-F5X,Detect OK!,2955.68,OK,0.6,37,43,43,43,43,43,43,43,42,PASS,40.49,0:01:20
1836,4/20/18 17:11,GP2Y-4G6-7D5,Detect OK!,4185.853,OK,0.6,38,41,42,42,41,41,41,41,42,PASS,40.31,0:01:20
1837,4/20/18 16:17,GSHY-FKB-WZ7,Detect OK!,5151.005,OK,0.61,31,47,47,47,47,47,48,48,45,PASS,31.82,0:01:13
1838,4/14/18 16:47,GBBP-K2X-Y4C,Detect OK!,468.415,OK,0.61,37,47,47,48,47,47,48,48,46,PASS,39.08,0:01:17
1839,4/20/18 21:50,GUR8-XRR-ZGK,Detect OK!,2341.171,OK,3.58,35,0,45,44,45,45,44,44,44,PASS,35.61,0:01:13
1840,4/20/18 21:28,GC8J-4JF-EW6,Detect OK!,1152.597,OK,0.6,25,41,41,41,41,41,41,31,41,PASS,28.77,0:01:04
1841,4/20/18 15:49,GTH9-TK7-G6B,Detect OK!,3469.497,OK,0.61,33,44,44,44,44,46,47,47,46,PASS,35.82,0:01:16
1842,4/20/18 16:06,GRCP-DVD-ZRG,Detect OK!,4491.481,OK,0.61,30,46,47,46,46,46,46,46,45,PASS,33.81,0:01:14
1843,4/26/18 16:33,GBDT-SMR-HMB,Detect OK!,19.062,OK,0.61,35,45,45,45,45,45,45,45,45,PASS,41.24,0:01:17
1844,4/20/18 21:35,GTBN-3R3-55F,Detect OK!,1521.871,OK,3.56,35,40,40,40,40,40,41,40,40,PASS,36.94,0:01:15
1845,4/20/18 16:40,GSNW-T7D-47P,Detect OK!,369.246,OK,3.57,35,0,46,46,46,46,46,46,46,PASS,36.68,0:01:19
1846,4/20/18 16:52,G574-MTC-TD4,Detect OK!,1081.543,OK,3.58,27,0,46,46,47,47,46,47,47,PASS,28.19,0:01:11
1847,4/20/18 14:33,GTFX-84C-MBX,Detect OK!,153.466,OK,3.58,29,41,41,41,41,35,34,34,34,PASS,30.8,0:01:14
1848,4/14/18 16:45,GTDE-CDE-22Z,Detect OK!,388.408,OK,0.61,28,45,46,45,29,45,46,45,46,PASS,29.99,0:01:07
1849,4/14/18 21:46,GKF7-CV3-9W7,Detect OK!,2091.554,OK,3.58,35,44,44,44,44,46,46,46,44,PASS,35.371,0:01:15
1850,4/20/18 21:16,GP69-NB8-HB7,Detect OK!,381.209,OK,0.6,44,40,40,40,40,0,0,0,0,PASS,46.72,0:01:24
1851,4/14/18 16:13,G5DH-7KF-FEE,Detect OK!,596.745,OK,3.58,36,0,48,48,48,49,48,49,47,PASS,36.79,0:01:15
1852,4/14/18 15:14,GGKD-J3S-YGP,Detect OK!,1954.416,OK,3.58,25,44,44,44,44,44,43,44,44,PASS,28.81,0:01:02
1853,4/20/18 21:54,G6MJ-THY-YA6,Detect OK!,2671.792,OK,3.57,32,41,27,41,41,31,40,40,40,PASS,40.64,0:01:20
1854,4/20/18 21:47,G8BC-4S5-9JZ,Detect OK!,2253.408,OK,3.57,29,41,40,41,40,29,41,41,41,PASS,31.59,0:01:11
1855,4/20/18 16:50,GPH4-KZB-JGT,Detect OK!,994.015,OK,0.61,28,46,46,46,46,46,47,47,0,PASS,31.44,0:01:13
1856,4/20/18 16:20,GXRS-2HD-FW4,Detect OK!,5326.28,OK,0.61,36,46,46,46,46,46,46,46,45,PASS,38.96,0:01:19
1857,4/21/18 13:50,GWJE-2J3-F9Y,Detect OK!,798.969,OK,0.61,32,40,40,40,40,40,40,40,40,PASS,32.91,0:01:11
1858,4/20/18 15:47,G44C-S6X-6NP,Detect OK!,574.307,OK,0.61,34,42,42,42,42,42,41,41,41,PASS,36.07,0:01:16
1859,4/20/18 16:46,GBZ2-K8U-7DA,Detect OK!,2688.559,OK,3.57,31,42,42,42,42,43,42,43,41,PASS,34.64,0:01:18
1860,4/20/18 21:49,GTRB-64H-DJF,Detect OK!,2389.525,OK,3.56,38,40,40,40,41,29,41,41,41,PASS,59.34,0:01:37
1861,4/20/18 15:26,GJUY-MKK-HE4,Detect OK!,2072.912,OK,0.61,38,46,46,46,46,46,46,46,46,PASS,41.341,0:01:21
1862,4/14/18 16:42,GM62-9C8-4G9,Detect OK!,202.616,OK,3.58,31,0,48,48,48,48,48,49,48,PASS,34.27,0:01:14
1863,4/14/18 16:08,GV7X-U4P-67J,Detect OK!,311.139,OK,3.58,35,0,48,48,48,48,48,48,48,PASS,38.44,0:01:16
1864,4/20/18 16:40,GV7Y-YBG-3A9,Detect OK!,2284.183,OK,3.57,34,27,42,42,43,42,42,42,41,PASS,45.4,0:01:27
1865,4/20/18 15:45,GYDC-YN9-2SR,Detect OK!,425.838,OK,3.54,20,42,42,42,27,41,42,42,42,PASS,120.15,0:02:43
1866,4/20/18 15:43,GWYP-CMV-SV2,Detect OK!,3102.718,OK,3.58,35,45,46,46,46,46,47,47,46,PASS,36.59,0:01:19
1867,4/20/18 16:10,GJMU-PPU-FV8,Detect OK!,287.243,OK,0.61,62,42,42,42,42,41,41,42,41,PASS,118.95,0:02:38
1868,4/20/18 16:56,GN3R-P9V-6K2,Detect OK!,1348.515,OK,3.57,32,46,46,45,45,44,44,44,44,PASS,32.99,0:01:17
1869,4/20/18 16:23,G6ZU-77T-6EE,Detect OK!,5508.136,OK,0.61,32,45,45,45,45,45,45,45,45,PASS,35.58,0:01:17
1870,4/20/18 22:16,G3T9-E6X-YE6,Detect OK!,3870.337,OK,3.58,33,0,45,45,45,45,44,44,44,PASS,36.05,0:01:18
1871,4/20/18 22:37,GG2A-JHX-BDK,Detect OK!,5261.408,OK,0.6,28,40,40,40,40,39,30,39,41,PASS,29.85,0:01:02
1872,4/14/18 15:45,GD24-5ZU-K3Z,Detect OK!,914.578,OK,0.61,34,47,47,48,47,47,47,47,47,PASS,37.06,0:01:11
1873,4/26/18 17:54,G7SN-WXU-AJ6,Detect OK!,17.494,OK,3.58,42,43,43,44,43,0,0,0,0,PASS,47.97,0:01:24
1874,4/20/18 22:31,GCJZ-6MA-WAH,Detect OK!,95.992,OK,0.61,25,45,45,45,45,0,0,0,0,PASS,27.12,0:01:06
1875,4/20/18 16:03,GFDC-7DR-HJJ,Detect OK!,4286.373,OK,3.57,24,47,47,47,47,47,47,47,45,PASS,27.41,0:01:08
1876,4/14/18 14:51,G9ZB-VZB-EZB,Detect OK!,505.165,OK,0.61,36,46,47,47,46,42,42,41,30,PASS,94.75,0:01:59
1877,4/21/18 13:42,GYED-3ZE-KBU,Detect OK!,322.028,OK,0.61,27,41,41,40,41,40,40,40,41,PASS,29.38,0:01:09
1878,4/20/18 15:11,GMDP-FJ3-BXH,Detect OK!,1195.649,OK,3.57,26,48,48,47,48,47,47,48,48,PASS,28.55,0:01:07
1879,4/20/18 17:03,GA2X-4UN-258,Detect OK!,3678.18,OK,0.6,34,43,42,42,43,43,43,43,42,PASS,36.95,0:01:17
1880,4/20/18 15:40,GUAK-7AU-EV7,Detect OK!,196.525,OK,0.61,31,42,42,42,42,42,42,42,0,PASS,33.17,0:01:11
1881,4/20/18 15:42,G9FC-VU6-KT4,Detect OK!,290.462,OK,0.61,24,42,42,42,42,42,42,42,0,PASS,27.84,0:01:06
1882,4/20/18 22:33,GNRS-MCG-ZVY,Detect OK!,5044.278,OK,0.6,28,39,39,39,39,39,30,39,41,PASS,29.39,0:01:00
1883,4/20/18 15:55,GNPA-7R9-HMZ,Detect OK!,99.445,OK,3.57,35,0,42,42,42,42,42,43,42,PASS,79.87,0:02:01
1884,4/14/18 15:59,GMWV-TGT-XAJ,Detect OK!,1727.434,OK,0.61,33,46,46,46,46,46,46,46,47,PASS,36.23,0:01:10
1885,4/26/18 16:58,GGY7-4RY-BPG,Detect OK!,1.742,OK,0.61,28,44,44,44,44,44,44,44,0,PASS,35.93,0:00:54
1886,4/20/18 21:33,GKUD-DHP-Y2T,Detect OK!,3310.707,OK,3.58,32,36,36,36,36,35,36,36,37,PASS,35.49,0:01:15
1887,4/20/18 16:16,G49K-D3M-DHS,Detect OK!,866.267,OK,0.6,28,45,44,44,44,44,44,44,42,PASS,37.27,0:01:16
1888,4/20/18 15:58,G95E-E8Z-4WW,Detect OK!,320.704,OK,3.57,29,42,42,42,42,42,42,42,42,PASS,32.22,0:01:15
1889,4/14/18 15:23,G6J7-JRA-HXH,Detect OK!,2434.568,OK,3.58,39,47,46,47,46,47,47,47,47,PASS,40.34,0:01:18
1890,4/14/18 15:52,GPXD-D6Z-Z9R,Detect OK!,1297.542,OK,3.58,34,46,46,46,46,47,47,47,47,PASS,37.26,0:01:18
1891,5/2/18 17:53,GJ8H-CRT-M5T,Detect OK!,14.662,OK,3.58,42,0,45,45,45,45,45,45,45,PASS,49.76,0:01:26
1892,4/20/18 16:34,G9CC-778-YMN,Detect OK!,5.52,OK,0.61,36,46,46,46,46,46,46,46,0,PASS,38.36,0:00:59
1893,4/20/18 15:42,G5UN-BAV-NT9,Detect OK!,3002.412,OK,3.58,35,45,45,45,45,46,47,47,46,PASS,37.89,0:01:20
1894,4/14/18 16:53,G5FK-DBW-BDR,Detect OK!,860.164,OK,0.61,34,47,46,47,47,47,48,47,46,PASS,37.87,0:01:17
1895,4/14/18 16:59,GD9C-AG9-EDC,Detect OK!,1225.31,OK,0.61,31,45,44,44,44,47,47,47,46,PASS,34.11,0:01:11
1896,4/20/18 16:58,GPVY-Z66-C5S,Detect OK!,1435.749,OK,0.61,34,47,47,47,47,44,44,44,44,PASS,36.16,0:01:16
1897,4/14/18 15:57,GEVH-RK9-ESJ,Detect OK!,1630.816,OK,3.57,34,48,48,48,48,48,48,48,47,PASS,37.45,0:01:17
1898,4/14/18 16:41,GRJ6-9G7-PPN,Detect OK!,108.806,Ok,3.58,34,0,48,47,47,47,47,47,47,PASS,37.64,0:01:19
1899,4/14/18 22:38,GERE-M6H-ZNK,Detect OK!,5212.613,OK,3.57,38,45,45,44,44,42,31,30,42,PASS,41.42,0:01:21
1900,4/26/18 17:11,G49C-CTZ-94W,Detect OK!,14.674,OK,0.61,42,45,46,46,45,45,45,45,0,PASS,48.67,0:01:19
1901,4/20/18 16:04,G9KV-CPW-PRS,Detect OK!,9.8,OK,0.61,0,41,42,42,41,0,0,0,0,PASS,0.55,0:00:19
1902,4/20/18 15:35,GE52-YY7-V8Y,Detect OK!,2610.159,OK,0.61,39,47,47,47,47,47,47,47,47,PASS,42.65,0:01:24
1903,4/20/18 22:35,GHZV-YP3-XC3,Detect OK!,5132.3,OK,3.56,33,39,39,40,40,39,30,39,41,PASS,35.57,0:01:13
1904,4/20/18 17:06,GFTT-UW8-HZ9,Detect OK!,3892.157,OK,3.57,29,30,41,41,41,42,42,42,42,PASS,31.06,0:01:14
1905,4/14/18 17:01,GM3Z-NFU-9MB,Detect OK!,1309.056,OK,3.58,32,47,47,46,46,47,47,47,46,PASS,35.97,0:01:18
1906,4/14/18 21:54,GPA6-XTP-4Y6,Detect OK!,2497.582,OK,3.58,23,44,44,44,43,46,46,46,44,PASS,84.38,0:02:03
1907,4/20/18 17:13,GRZN-44W-MYG,Detect OK!,4290.896,OK,0.6,23,30,41,41,41,41,41,41,41,PASS,26.26,0:01:05
1908,4/20/18 15:18,GWJU-FCT-285,Detect OK!,117.839,OK,3.56,19,43,43,42,42,43,42,42,42,PASS,19.74,0:00:57
1909,4/20/18 16:38,G8DF-E5M-VAW,Detect OK!,276.647,OK,0.61,28,45,46,46,45,46,45,45,0,PASS,31.71,0:01:09
1910,4/20/18 16:59,G243-W6H-NVE,Detect OK!,1527.676,OK,3.58,34,46,45,45,45,44,44,44,44,PASS,35.3,0:01:18
1911,4/20/18 17:10,GYE4-KY5-2JS,Detect OK!,1550.163,OK,0.61,37,27,42,29,42,40,34,33,40,PASS,40.61,0:01:20
1912,4/20/18 16:19,GEDG-2G8-3HC,Detect OK!,879.747,OK,0.61,39,40,40,40,40,41,33,35,41,PASS,41.45,0:01:21
1913,4/14/18 21:34,GM7W-PF5-NJD,Detect OK!,1333.887,OK,3.57,34,44,44,44,44,46,46,46,44,PASS,37.65,0:01:19
1914,4/20/18 16:10,GV7X-6EW-GUE,Detect OK!,4682.558,OK,3.57,34,47,47,47,47,47,47,47,45,PASS,36.76,0:01:19
1915,4/20/18 22:13,GT23-KVM-A2V,Detect OK!,3706.533,OK,3.57,37,0,44,44,45,44,44,44,44,PASS,39.31,0:01:19
1916,4/14/18 22:44,G39A-A9J-YVB,Detect OK!,5558.702,OK,0.61,23,44,44,44,44,42,31,30,42,PASS,26.86,0:01:04
1917,4/26/18 17:06,GRP7-H23-93C,Detect OK!,17.522,OK,3.58,41,0,45,46,46,46,45,45,46,PASS,48.95,0:01:25
1918,4/20/18 16:12,GHPS-TFC-68S,Detect OK!,473.054,OK,0.61,34,42,42,42,42,41,41,42,41,PASS,37.13,0:01:16
1919,4/14/18 21:14,GNGM-DFY-KXT,Detect OK!,160.136,OK,0.61,36,39,39,39,39,0,0,0,0,PASS,57.45,0:01:15
1920,4/20/18 21:09,GRKM-62S-9HK,Detect OK!,10.153,OK,3.57,22,39,39,39,39,0,0,0,0,PASS,25.81,0:01:05
1921,4/20/18 16:47,GG86-HMW-DV2,Detect OK!,155.817,OK,0.61,22,44,44,44,44,44,44,43,0,PASS,57.11,0:01:36
1922,5/2/18 17:56,G48E-VBT-2J3,Detect OK!,1.642,OK,0.6,2,45,44,45,44,0,0,0,0,PASS,7.61,0:00:25
1923,4/20/18 15:53,GXT7-VNR-Z2U,Detect OK!,3658.131,OK,3.58,39,46,46,46,46,46,47,47,46,PASS,41.19,0:01:24
1924,5/2/18 17:59,GRTX-P4X-AXG,Detect OK!,1.652,OK,0.6,3,46,46,46,46,46,46,45,0,PASS,9.11,0:00:26
1925,5/2/18 17:15,GZ6D-DTS-TAV,Detect OK!,1.732,OK,3.59,35,43,43,43,43,0,0,0,0,PASS,38.55,0:01:02
1926,4/20/18 16:49,GWSV-9DV-SUT,Detect OK!,2866.846,OK,3.57,34,28,43,43,43,43,43,43,42,PASS,37.76,0:01:19
1927,4/20/18 16:24,GTXN-TYT-DT6,Detect OK!,1335.175,OK,3.57,34,43,43,43,43,43,43,29,42,PASS,37.28,0:01:20
1928,4/20/18 16:36,GFWK-BWJ-H6U,Detect OK!,1868.577,OK,0.61,36,28,40,29,28,40,28,40,37,PASS,81.61,0:02:01
